GDC_UUID	CGC_path	sample_type	disease
A07BA2E1-CCA0-4231-A391-B13383A2BCB9	/Datasets/tcga/TCGA-GBM/3a3fc890-1985-4353-861b-dc3abfb364b1/analysis/dfbe5a79-1a54-4b05-b41b-727313550540/data/G17672.TCGA-06-5416-01A-01R-1849-01.2.tar.gz	Primary Tumor	Glioblastoma Multiforme
7409A62F-0F0B-44AA-85BD-91B6C646E36F	/Datasets/tcga/TCGA-HNSC/0871333c-1088-4af1-a365-12256643c5bd/analysis/d1b4f80f-7d39-4bee-8196-e40d26d5e69a/data/UNCID_2201408.0e7672b4-f7d1-40ad-b651-ad6c22c0b698.111118_UNC12-SN629_0171_BD076CACXX_2_TGACCA.tar.gz	Primary Tumor	Head and Neck Squamous Cell Carcinoma
09444DCC-44BA-4A3F-ACC5-863A54578B9F	/Datasets/tcga/TCGA-SARC/8fc1fade-42aa-45d9-8ed3-2f7e73cb0936/analysis/04a77aab-b8af-4423-bc56-45e7f2d67d91/data/UNCID_2267684.117abf3c-e644-4891-abc8-e02965bd5e67.130702_UNC9-SN296_0380_BC24VKACXX_5_ATCACG.tar.gz	Primary Tumor	Sarcoma
70E344FF-324B-4A62-A27A-AAE14FC240C7	/Datasets/tcga/TCGA-KIRC/f3a921d5-7a6d-4a6e-893b-a5e1d3f4750b/analysis/8d1e52d8-ec67-4c6e-b003-d9298ed30ba3/data/UNCID_2209306.790fb55e-0277-4894-b6e3-754b7117480a.110512_UNC9-SN296_0181_BD0C6RABXX_3.tar.gz	Primary Tumor	Kidney Renal Clear Cell Carcinoma
6BBE2B74-3347-47FB-8C15-5B037EA4840D	/Datasets/tcga/TCGA-THCA/aa3ce865-4bc1-4cca-9ba8-35ff4c5e165e/analysis/f00f3512-7a98-4f2e-8a20-12f547fa3d65/data/UNCID_2186941.36618B4C-C4DA-4513-A4B7-6579F3CFFEB2.121002_UNC11-SN627_0255_BC0WRJACXX_3_ACAGTG.tar.gz	Primary Tumor	Thyroid Carcinoma
2F42C2AD-BDA3-4F1A-B8E5-2D15DF2A2DD9	/Datasets/tcga/TCGA-BRCA/f2bbfa9d-9a9d-4f46-9fde-378e4c44e2ad/analysis/30d59d91-ec53-483b-8db9-d57e39f8915f/data/UNCID_2210579.fef221ff-634b-4188-92cf-5723b9a3c04d.110325_UNC11-SN627_0070_AB02DVABXX_3.tar.gz	Primary Tumor	Breast Invasive Carcinoma
E5A17900-00B3-4455-9A74-11F6058F1E72	/Datasets/tcga/TCGA-LUSC/9f247eef-9c0a-4e7a-a2e8-2a84225ba307/analysis/8554f4de-c46c-4e4a-a5e4-e1f9a91a8fc1/data/UNCID_2167162.42700ab7-f1fe-41de-97b0-3fba56091b82.130620_UNC15-SN850_0314_BD2AC0ACXX_4_ATGTCA.tar.gz	Primary Tumor	Lung Squamous Cell Carcinoma
CA9D8784-2354-40CF-98D6-B54D0B780487	/Datasets/tcga/TCGA-STAD/edce7aac-1d8b-41cb-88e2-f50b8eeca4d8/analysis/7ac26e86-b16d-4348-bb85-4c182b32ebf8/data/TCGA-HU-8602-01A-11R-2402-13_rnaseq_fastq.tar	Primary Tumor	Stomach Adenocarcinoma
28B59600-E6F8-4AA7-B8F0-336C347DA0BA	/Datasets/tcga/TCGA-COAD/44c2854e-3f8c-48e1-b4d5-1b5778d4fce4/analysis/2a313647-ebc5-4404-8f99-df71fbfe4490/data/UNCID_2216470.e60b2b3b-cffb-408c-ae50-019b8debcd15.100902_UNC7-RDR3001641_00025_FC_62EPOAAXX_8.tar.gz	Primary Tumor	Colon Adenocarcinoma
F850770E-CE4A-43E8-A4FB-154184CA8155	/Datasets/tcga/TCGA-STAD/26a5e389-8ec2-4316-beea-f9a63d455b73/analysis/eee65f25-4291-4831-8536-6f0e3f0d8c81/data/TCGA-IN-A7NU-01A-22R-A354-31_rnaseq_fastq.tar	Primary Tumor	Stomach Adenocarcinoma
20A2BF82-E250-4E86-B1E1-1A6EB1ECFB3E	/Datasets/tcga/TCGA-UCEC/4125e3e5-51c0-4577-9935-10cd086fc415/analysis/b9ea6aa4-0b10-4525-a165-5da129a6be56/data/UNCID_2188983.32d0d293-ce07-487a-b914-062548072260.120611_UNC2-RDR300275_00126_FC_64VV0AAXX_7.tar.gz	Primary Tumor	Uterine Corpus Endometrial Carcinoma
FFDD50C1-E52F-4EC2-A2C7-D3CB6FACB932	/Datasets/tcga/TCGA-PRAD/88658b66-f293-4aff-9e33-05abfafd3b43/analysis/6c7dd320-a037-4d00-b0d4-c984bec3ed5d/data/UNCID_2358888.1d913abe-aadd-498f-9b1d-7d3746ae315c.140102_UNC15-SN850_0344_AC384WACXX_1_CAGATC.tar.gz	Primary Tumor	Prostate Adenocarcinoma
938B793F-7821-41B6-8ADB-A78089628F65	/Datasets/tcga/TCGA-UCEC/b60f22ac-a659-4f33-b01d-820e86a9a5c9/analysis/492080a3-5f90-4f63-b474-c3596dbd4aed/data/UNCID_2364660.cbd18c2a-4544-4a90-904e-533c3f776f32.130909_UNC15-SN850_0327_BD2DT1ACXX_1_ACAGTG.tar.gz	Primary Tumor	Uterine Corpus Endometrial Carcinoma
71ED572F-7780-47A4-A9F8-D320C737690D	/Datasets/tcga/TCGA-SARC/47f18eee-3e56-4388-aac3-9ac141bcb414/analysis/05d91856-e4d2-44d2-a471-e9283f2f4ecf/data/UNCID_2627963.b1293550-6882-4a72-a9a9-ea3ce9f416a0.140502_UNC12-SN629_0366_AC3UT1ACXX_6_GTTTCG.tar.gz	Primary Tumor	Sarcoma
20844F4E-E2E8-48BE-8F80-C8A67E1589E6	/Datasets/tcga/TCGA-THCA/f0bc4f65-211b-4ae1-8e68-aaef3f3c6db8/analysis/ef7b9dfc-bd56-4b5e-abf6-85e85cab91ed/data/UNCID_2184206.d2ced523-6aaf-412e-9b52-b77aad822ba3.130212_UNC15-SN850_0260_BC1PUMACXX_6_TTAGGC.tar.gz	Primary Tumor	Thyroid Carcinoma
24AE4256-3483-404F-BDE5-3ED03028ADEA	/Datasets/tcga/TCGA-UCEC/37bac6ba-be93-42cc-892b-efd0bdb850bd/analysis/e2969663-55d9-4025-b2c7-0e3c47670e48/data/UNCID_2194820.1cb61aae-c6d4-4afc-889e-4060d109c83e.120307_UNC2-RDR300275_00118_FC_650V8AAXX_7.tar.gz	Primary Tumor	Uterine Corpus Endometrial Carcinoma
D9364524-CD1F-4C45-A2EF-8CB401487001	/Datasets/tcga/TCGA-HNSC/93a265b7-6c23-4e5f-b797-c117793744bf/analysis/9e047e84-0191-40b9-9e4a-a2dc3a3dfbdd/data/UNCID_2201450.066deb2c-b723-423b-96c0-c81ea5a808d0.111118_UNC12-SN629_0171_BD076CACXX_4_TGACCA.tar.gz	Primary Tumor	Head and Neck Squamous Cell Carcinoma
3FE58F32-ED1C-43BA-8724-8420D77939F8	/Datasets/tcga/TCGA-LUSC/b9a81947-0348-4fe6-a0ac-d674cd13aa99/analysis/b0ba6672-d848-430c-912c-40cee6998ee2/data/UNCID_2214775.263780bc-cbb0-426e-9c0c-cef110a83b51.110127_UNC9-SN296_0124_B81DUMABXX_3.tar.gz	Primary Tumor	Lung Squamous Cell Carcinoma
D5D18AF8-9CC2-496C-A83A-31BBA0195CFD	/Datasets/tcga/TCGA-LUSC/fad202a4-11f2-467c-8311-aca60cecf16b/analysis/7251a882-e7b1-48b6-bf6f-86dfa0db7912/data/UNCID_2212546.9c14d16a-7e54-492c-bc10-055d69b5dd80.110223_UNC9-SN296_0154_B81LPPABXX_6.tar.gz	Primary Tumor	Lung Squamous Cell Carcinoma
1B75BBE2-56C5-4979-B6F3-2E79C7642057	/Datasets/tcga/TCGA-BRCA/e663954c-05a8-479a-a623-400c1eb5efc6/analysis/57de5390-e100-4d48-8e8c-46980b0c7b9f/data/UNCID_2206791.07c52f68-8ece-4702-8573-9b21f32df787.110901_UNC12-SN629_0126_AD0DG0ABXX_7_TGACCA.tar.gz	Primary Tumor	Breast Invasive Carcinoma
54BABD8B-EA9F-4875-8594-2179B38C73BD	/Datasets/tcga/TCGA-CESC/f150d999-cdec-427e-b8b2-00731c648989/analysis/187fa4ea-257c-4f9b-9465-a3949b133d58/data/UNCID_2186703.4811BA43-5130-4CD4-8317-6D4495144C9E.121011_UNC13-SN749_0197_AD16K1ACXX_6_AGTTCC.tar.gz	Primary Tumor	Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma
6BED52DE-E34F-4005-9309-623687DB481A	/Datasets/tcga/TCGA-LIHC/5d259f26-3bef-4fe4-948b-495183f5f8be/analysis/368e862d-4384-4f1c-ac46-9c8a3bf3001e/data/UNCID_2580708.33a8bccc-6989-4882-828b-1d8c0b5aa91a.140603_UNC15-SN850_0368_AC4GHHACXX_1_GATCAG.tar.gz	Primary Tumor	Liver Hepatocellular Carcinoma
62361DA2-E4EE-46DA-BB1F-C51DCA9307CC	/Datasets/tcga/TCGA-CESC/55add854-e63f-4335-bea9-23c3eb1e766a/analysis/48783b9c-0e69-441e-ab88-a6afdc961be9/data/UNCID_2520192.fa2cdebd-8b7c-452a-8191-994ceeb1e763.140508_UNC11-SN627_0356_AC3UKNACXX_2_CGTACG.tar.gz	Primary Tumor	Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma
74868C37-8143-4306-81CA-E45759D146CD	/Datasets/tcga/TCGA-PCPG/8850ef47-bd16-459b-8aa6-d37f81d9b202/analysis/844ddff4-5f08-4af3-a205-551d0c4a6444/data/UNCID_2449573.6459fde3-b0b0-4b97-bdb3-06ea4b9a3451.140225_UNC11-SN627_0347_BC3K0JACXX_7_ACTGAT.tar.gz	Primary Tumor	Pheochromocytoma and Paraganglioma
331A9160-D730-45DD-A985-C6CAC03035ED	/Datasets/tcga/TCGA-CESC/b726f18b-b996-4978-9f27-b3a540e06270/analysis/21e2f20a-365c-46a5-8d0c-98c2d825c880/data/UNCID_2187258.174159b7-d7a4-43d5-8c04-7f62f8d0db14.120921_UNC16-SN851_0181_AD14JFACXX_5_CAGATC.tar.gz	Primary Tumor	Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma
5B52F233-86AE-43EB-9848-797FAF19DC95	/Datasets/tcga/TCGA-HNSC/7e0575ce-670b-4035-8a90-4d35279707b2/analysis/90b7a58f-8b1e-4935-9850-cb0c4b8a46a2/data/UNCID_2199482.03e24ea8-ad5c-48d9-b1ea-a6d2c80778cf.111229_UNC15-SN850_0157_AD0MHHACXX_3_ATCACG.tar.gz	Primary Tumor	Head and Neck Squamous Cell Carcinoma
50B7C59D-ECB0-44C1-B350-01CB48AE1C0A	/Datasets/tcga/TCGA-KIRC/3b2b492b-94af-4540-b283-3b9ef98d5b2f/analysis/35e2f7b3-2c94-4a74-a205-9ba3966092db/data/UNCID_2204542.edd5fa64-d6c2-453f-bc77-ca7e5b00e350.110915_UNC9-SN296_0241_BC00NJABXX_1_TTAGGC.tar.gz	Primary Tumor	Kidney Renal Clear Cell Carcinoma
F18497E5-C192-4A7A-9C22-263681E797DF	/Datasets/tcga/TCGA-LIHC/d3d3dba9-139e-4f57-ac70-b741553d1687/analysis/e848f47a-69a6-460f-b7fa-f0883fb947f3/data/UNCID_2581505.cd5cb20c-a12b-44e2-8ebc-874b1296758b.140513_UNC15-SN850_0364_AC4DVGACXX_4_TAGCTT.tar.gz	Primary Tumor	Liver Hepatocellular Carcinoma
2A0A7DE1-AD34-408C-9EBF-F2ED2B8427F7	/Datasets/tcga/TCGA-COAD/01ad5016-f691-4bca-82a0-910429d8d25b/analysis/8f3bbe1f-7db6-49c3-9374-be2e9b853bc9/data/UNCID_2217478.2d2e8d25-3f08-4cd2-bc91-aa31a383cbd3.100813_UNC3-RDR300156_00019_FC_629UPAAXX_6.tar.gz	Primary Tumor	Colon Adenocarcinoma
A20E4ECB-4895-4CC7-BE5E-4721B20D933B	/Datasets/tcga/TCGA-ESCA/2659bb79-95f9-4476-a516-f3800536422d/analysis/5b49ca70-c13b-446b-8fbe-b2178327650f/data/TCGA-Z6-AAPN-01A-11R-A406-31_rnaseq_fastq.tar	Primary Tumor	Esophageal Carcinoma
D3D18F42-FDBF-4F9E-9B77-CF6ED79544C5	/Datasets/tcga/TCGA-PRAD/897a2af4-55af-4245-8629-1a71b622c17e/analysis/ae545c19-fb35-4462-a921-5c2fc6c1aea7/data/UNCID_2256956.bcc096bf-c300-4e3d-b616-daee079938e6.130530_UNC9-SN296_0371_BC2528ACXX_7_GTGGCC.tar.gz	Primary Tumor	Prostate Adenocarcinoma
CC4AF04D-CB8E-40DD-B12E-7AA39B38262A	/Datasets/tcga/TCGA-MESO/caa9b7d9-e900-4e18-a5f0-6dd4c202b40c/analysis/2c405115-2cf8-4612-a6ff-4a21b55fa5e0/data/UNCID_2462731.d8e252a9-d0a7-4c62-a0ab-3631df93f0e5.140107_UNC11-SN627_0340_AC38PNACXX_7_CGATGT.tar.gz	Primary Tumor	Mesothelioma
EEBD1572-2A01-4C56-AF36-9525E2F435E6	/Datasets/tcga/TCGA-PRAD/351239db-52d3-4ab5-bd4f-8feaa6701ba1/analysis/3b39e76e-2469-4a86-8a84-bc869b98b14b/data/UNCID_2479134.8697017a-b4d9-4f19-8887-168e80124ebd.140325_UNC11-SN627_0349_AC3KB8ACXX_4_GCCAAT.tar.gz	Primary Tumor	Prostate Adenocarcinoma
FE85B6AF-270A-41C7-BA60-7B83782CA362	/Datasets/tcga/TCGA-TGCT/485936b6-38dc-481a-9e35-89348b076466/analysis/35bc227a-7c6b-40c2-bdee-19fa54bc7208/data/UNCID_2641591.2ec4509d-db7c-4328-a36e-ef1bd0e78cd1.140815_UNC12-SN629_0390_BC5AAMACXX_3_ACAGTG.tar.gz	Primary Tumor	Testicular Germ Cell Tumors
D5D9C4F2-7B61-4651-A099-CE5FB81EDBF6	/Datasets/tcga/TCGA-COAD/4be66108-e72a-406b-bb4b-f58ff2877336/analysis/8b7b927c-efe8-4ae8-b1da-1dddb9979654/data/UNCID_2217890.80d91e38-2d7b-47ea-b704-5d1cbd4a37b5.100608_UNC3-RDR300156_0008_8.tar.gz	Primary Tumor	Colon Adenocarcinoma
2C91951E-FDDE-4E23-9D7C-648C9BF40351	/Datasets/tcga/TCGA-HNSC/22ae99b4-52cf-4d20-a068-7457e16919b6/analysis/e4427410-55da-4b78-9e67-de08885b402a/data/UNCID_2664321.1dd0022b-8b79-4714-9312-e5629ffb7a75.141030_UNC15-SN850_0397_AC5F8LACXX_6_GGCTAC.tar.gz	Primary Tumor	Head and Neck Squamous Cell Carcinoma
C70E9173-BC6A-4488-94E6-8990E54B61EF	/Datasets/tcga/TCGA-COAD/0b8de222-119a-40f3-8beb-12b9d933225b/analysis/ab1f6e65-ca1f-4080-b835-20b21de5d3a8/data/UNCID_2215791.106517be-43b1-471d-8162-00ad40675603.100909_UNC4-RDR3001561_00023_FC_62ELHAAXX_3.tar.gz	Primary Tumor	Colon Adenocarcinoma
C5962366-4ACC-4CCA-83D0-312CE087450B	/Datasets/tcga/TCGA-STAD/85c11b74-9e50-4da1-8c0b-d5677cc801b1/analysis/f1c6c327-cb92-481f-a5f6-9c3927e5a263/data/TCGA-3M-AB47-01A-22R-A414-31_rnaseq_fastq.tar	Primary Tumor	Stomach Adenocarcinoma
CA32E320-D60B-4B17-88F3-B31325FA5EDA	/Datasets/tcga/TCGA-TGCT/05fbde79-00b6-4273-a0bc-d616844e0136/analysis/139a772d-8cf3-47d0-a91c-f8bb1c83d466/data/UNCID_2642269.3c907c93-cf43-4f60-93ad-aaf72c8475f6.140808_UNC11-SN627_0373_BC5AGGACXX_1_ATGTCA.tar.gz	Primary Tumor	Testicular Germ Cell Tumors
2635B074-43E4-4731-AE5E-86BBFA30809D	/Datasets/tcga/TCGA-UCEC/8b19c8ac-68e6-4dc8-aec9-1556e62ca20f/analysis/0328de31-723e-4940-81b8-5d32b7f56c45/data/UNCID_2207444.860613bc-72b2-47bb-90ac-2b272e549860.110628_UNC2-RDR300275_00075_FC_70K9LAAXX_6.tar.gz	Primary Tumor	Uterine Corpus Endometrial Carcinoma
06E8B83E-8C3A-4B00-916D-1EAA2DAC13A7	/Datasets/tcga/TCGA-KIRC/df3b1215-58fd-49c7-8f99-3a854d6cc667/analysis/a0f62f75-1a15-413e-9960-3cfc09f52b9e/data/UNCID_2210020.d5135d27-eb15-4547-ba2f-b8a58e771ee1.110415_UNC9-SN296_0170_AB07PYABXX_3.tar.gz	Primary Tumor	Kidney Renal Clear Cell Carcinoma
CA36CBA0-0562-4142-BD17-2DFCD0003ABE	/Datasets/tcga/TCGA-LUAD/a391d49f-a822-460b-981c-6fbe1868ee38/analysis/fa152198-0750-452b-ad1a-c325d38e7232/data/UNCID_2200377.93f3f561-056a-4036-afcf-4662b45e6965.111129_UNC10-SN254_0309_AD095JACXX_3_TTAGGC.tar.gz	Primary Tumor	Lung Adenocarcinoma
DB58ECA2-6F2D-42DE-BBBB-379C9D1D8BBC	/Datasets/tcga/TCGA-READ/2bd23664-453b-4fbf-823e-6dbcde0c4a2a/analysis/7a666a49-dea0-42e0-a6af-20bb6bd0c695/data/UNCID_2185711.08a2202b-31f5-4559-90f9-c1ecd73d613b.121211_UNC16-SN851_0199_BD1KLUACXX_4_CCGTCC.tar.gz	Primary Tumor	Rectum Adenocarcinoma
791D9EB8-42E0-4192-B064-B1126CA14481	/Datasets/tcga/TCGA-UCEC/3bce9803-e74c-462e-bd40-8ec337a66f3a/analysis/f20554c3-5d9d-4c9e-acc5-3b543053f0df/data/UNCID_2173012.b1ee7148-ddae-404a-b796-004539c02aa7.130509_UNC10-SN254_0462_AC232JACXX_6_GTGAAA.tar.gz	Primary Tumor	Uterine Corpus Endometrial Carcinoma
B3527517-E339-46AE-8437-65303C309015	/Datasets/tcga/TCGA-PCPG/ebef1483-e3fd-497c-b694-8c3a4e96102f/analysis/743b7393-5ef4-486a-a5c0-8e6ca9e77945/data/UNCID_2449712.28eca552-d07d-4c6e-b40d-2dab40660aab.140205_UNC12-SN629_0347_AC38LPACXX_7_GAGTGG.tar.gz	Primary Tumor	Pheochromocytoma and Paraganglioma
4913FF90-E563-48E0-A632-A6CFF90D810F	/Datasets/tcga/TCGA-BRCA/34ab0cb8-bf19-4cbb-b4eb-3c45ee5aa60b/analysis/e2a7e9fe-8a0d-4284-86bb-3429b74d5aac/data/UNCID_2210153.463d3f12-16bb-456a-8fb1-f200c7996406.110412_UNC13-SN749_0053_BB018EABXX_2.tar.gz	Primary Tumor	Breast Invasive Carcinoma
76277FC9-E447-49A4-9407-81917C90ECBD	/Datasets/tcga/TCGA-OV/4d71dd15-cd01-4dae-ad70-6dc325140207/analysis/faf3c5bc-b4a3-4007-a054-8e120c2e6220/data/TCGA-23-1029-01B-01R-1567-13_rnaseq_fastq.tar	Primary Tumor	Ovarian Serous Cystadenocarcinoma
FF3173F2-68CA-4B0D-8F80-889838AAE6A6	/Datasets/tcga/TCGA-TGCT/a1fe45e4-587e-43fc-b53d-85b5a7c4959b/analysis/664fd26e-72e4-4266-a1b8-37746de1791b/data/UNCID_2641314.f6333470-40af-4870-b743-2aaaf64bc983.140821_UNC11-SN627_0376_AC5FE5ACXX_3_TTAGGC.tar.gz	Primary Tumor	Testicular Germ Cell Tumors
F1A533BE-D13F-4DFF-B160-9C472EFFFEB4	/Datasets/tcga/TCGA-OV/fef1696c-a8f4-4db6-8615-e486522baaaa/analysis/95536732-dacd-4a7d-b3c6-b255bad86614/data/TCGA-24-0966-01A-01R-1564-13_rnaseq_fastq.tar	Primary Tumor	Ovarian Serous Cystadenocarcinoma
1739DA32-1AD3-4487-9C6F-3BB1C4C42AEA	/Datasets/tcga/TCGA-PRAD/5f69ca7d-f8e0-4f5b-9987-1e5c234eb759/analysis/02a3dc8d-9178-4773-85d2-d0b0218b0be5/data/UNCID_2362674.94399af6-33b3-4622-a5b1-d2e446061980.131217_UNC15-SN850_0343_AC330UACXX_5_AGTTCC.tar.gz	Primary Tumor	Prostate Adenocarcinoma
660A826B-C49F-4D57-9778-C2FCD600FFA1	/Datasets/tcga/TCGA-SKCM/555bbd13-8ad7-43b3-9087-001db30089f1/analysis/a8054741-4e86-44de-895b-7dce74bcbeed/data/UNCID_2187685.FE6954B6-8214-41D8-B7F9-2CED8727408D.120817_UNC9-SN296_0312_AC0WHCACXX_5_CAGATC.tar.gz	Primary Tumor	Skin Cutaneous Melanoma
24CB0904-BB88-4382-BB76-3FAD758D4029	/Datasets/tcga/TCGA-STAD/39dd61a8-cd17-4df3-ae17-61e239eb00bd/analysis/1c8506ff-52ae-4a1a-a751-4870080c126d/data/TCGA-CG-4474-01A-02R-1157-13_rnaseq_fastq.tar	Primary Tumor	Stomach Adenocarcinoma
FD3CFD0E-E8D9-4A57-A9F0-4FB519B7E459	/Datasets/tcga/TCGA-GBM/6c28f086-6a25-40b6-93eb-bba0014acda6/analysis/b51c550d-d83e-4170-8834-8cadc913c8d2/data/G17469.TCGA-06-2557-01A-01R-1849-01.2.tar.gz	Primary Tumor	Glioblastoma Multiforme
CB5AD1BD-E50A-408C-8B00-1E7DE1032977	/Datasets/tcga/TCGA-KIRC/4100b960-7963-4a1e-ba24-0a6526387e06/analysis/cdd7f862-c1bc-42e0-b0f2-345ea7a37eeb/data/UNCID_2203283.66d68258-08fc-4527-ac06-101e4cab9c06.111025_UNC12-SN629_0164_BC04WGABXX_6_CAGATC.tar.gz	Primary Tumor	Kidney Renal Clear Cell Carcinoma
B1E5EF8F-A11D-422A-A3CD-EC70CCC440D5	/Datasets/tcga/TCGA-LGG/739cc9f1-71be-4f81-a5d1-eda673903e45/analysis/b8060e99-5893-4edc-9192-0daf1ef509ac/data/UNCID_2520252.c44e9cfc-d595-4098-b55b-8275d7284f05.140325_UNC15-SN850_0358_AC3LP7ACXX_2_ACTTGA.tar.gz	Primary Tumor	Brain Lower Grade Glioma
3B6765CA-65D6-4CF3-9C47-BBFE663BE404	/Datasets/tcga/TCGA-PRAD/2b5ef82d-e137-43f6-bfef-b202f20ee187/analysis/0f63270d-034b-470b-bf43-7fc9061ffd66/data/UNCID_2235475.743ad0e2-903e-4438-a575-1f06c286c079.120425_UNC11-SN627_0224_BD0VAKACXX_7_GATCAG.tar.gz	Primary Tumor	Prostate Adenocarcinoma
29A0FFF9-13D3-4D16-BE6A-8E48A2C4E315	/Datasets/tcga/TCGA-MESO/f15667dc-8376-40b6-84b2-8f5370c3d66a/analysis/cdca5d6b-5c45-46c9-b051-72a797b835d3/data/UNCID_2638891.1fb2c97b-ed35-45f6-a7bb-ad55ad668d1f.140721_UNC15-SN850_0379_AC4V28ACXX_6_ACTTGA.tar.gz	Primary Tumor	Mesothelioma
825309CC-4841-4475-BF77-8250C5EEADD8	/Datasets/tcga/TCGA-OV/ff844242-7559-4b07-b09e-69ea40e5ac6b/analysis/cb974819-1542-4ad8-aa85-b64e863e6f45/data/TCGA-25-1871-01A-01R-1567-13_rnaseq_fastq.tar	Primary Tumor	Ovarian Serous Cystadenocarcinoma
905F2F5B-4BF9-449C-A070-5D2CCE702E29	/Datasets/tcga/TCGA-BRCA/b43e41af-1d82-4b5f-b8f1-add0510e6b86/analysis/dbe34b62-3b12-401a-9908-7ffc7d18ab41/data/UNCID_2214572.0c9fe532-3920-4a59-b348-65b184c0eff4.110209_SN627_0058_B81DH0ABXX_3.tar.gz	Primary Tumor	Breast Invasive Carcinoma
79FD2101-0A9A-4EA7-A773-5EA8693138D0	/Datasets/tcga/TCGA-COAD/10881458-55b2-41d1-8358-4ee6ccb8ec85/analysis/ade9cb51-d46c-47cc-8992-2f282ca9fbc2/data/UNCID_2262810.e6f79fed-fbb6-476a-92c1-f71424a55737.131016_UNC15-SN850_0333_AC2MBAACXX_5_GATCAG.tar.gz	Primary Tumor	Colon Adenocarcinoma
3F87E9ED-3719-48E1-8B69-E352A03E982D	/Datasets/tcga/TCGA-UVM/6be5176c-4980-4663-adff-d04f05737da0/analysis/cfea40ed-d73b-4052-84a5-cf228f9af854/data/UNCID_2638470.44f37fd7-4c70-4646-b915-b7be1e078935.140710_UNC15-SN850_0376_AC4HV7ACXX_1_CGATGT.tar.gz	Primary Tumor	Uveal Melanoma
21499138-EF9C-4909-92E0-ECB1DFF67431	/Datasets/tcga/TCGA-BRCA/6f959c92-b79f-4f84-9ee5-d07d3212d52d/analysis/85964e34-63fd-4cb6-9533-4188ef2cd834/data/UNCID_2212388.9b54f75f-80eb-441d-83ca-5ae1d00bdfa9.110225_SN254_0195_A81LH6ABXX_5.tar.gz	Primary Tumor	Breast Invasive Carcinoma
DFE372E2-C069-465B-92E7-176940D76697	/Datasets/tcga/TCGA-PRAD/a279d5aa-51f7-4e75-9e14-b206b97ec4bd/analysis/cfd9e0e7-1ddc-4e26-b937-6de5c6564e6c/data/UNCID_2190703.30e19950-9bbe-4952-8308-41689e57430c.111219_UNC11-SN627_0175_BC0CKKACXX_8_ACTTGA.tar.gz	Primary Tumor	Prostate Adenocarcinoma
D20402E2-E3CC-4535-922D-3D7BBFA48AD7	/Datasets/tcga/TCGA-UCEC/d6562acf-6d82-4f08-a779-82cdc5df16f9/analysis/e6ab73b2-70f1-42fc-a899-a5d388984010/data/UNCID_2210209.9def1496-a891-431c-b5c2-75d258e7ec29.110411_UNC3-RDR300156_00096_FC_70F1DAAXX_7.tar.gz	Primary Tumor	Uterine Corpus Endometrial Carcinoma
F88C9524-FAE4-4BE5-9F51-3FB9F158D920	/Datasets/tcga/TCGA-SKCM/2f1bbe96-49d9-417b-bc9c-a09992489340/analysis/53a41f73-62c0-4a25-a490-cdd5d0084f5c/data/UNCID_2196296.cc0cd3e6-a133-4796-ab06-5adb905d5184.120221_UNC14-SN744_0207_AC0F2EACXX_5_CTTGTA.tar.gz	Primary Tumor	Skin Cutaneous Melanoma
ABEE1D65-A98E-4FB0-8F15-2E2C094CCEB3	/Datasets/tcga/TCGA-STAD/c46ff2bb-bdd0-48cd-b2ae-7ef421b4b91a/analysis/b054dc06-4483-4e97-a717-0ef8de96125b/data/TCGA-HU-A4GP-01A-11R-A251-31_rnaseq_fastq.tar	Primary Tumor	Stomach Adenocarcinoma
10161FA0-E389-4D98-B854-098AF908C898	/Datasets/tcga/TCGA-TGCT/9ed4368b-ac80-419e-b6ad-1c70d56ef4e7/analysis/24909548-0312-4229-8f08-c42058e70919/data/UNCID_2644481.bb493954-d408-485e-857e-58b8c927d843.140724_UNC13-SN749_0365_AC526UACXX_7_ACTGAT.tar.gz	Primary Tumor	Testicular Germ Cell Tumors
A0E791AA-C7EE-4957-B0D9-97EC528A88AE	/Datasets/tcga/TCGA-STAD/442d7415-d095-4962-8296-a14390bad40a/analysis/0675d290-0bd7-4114-9fd5-924cfa82fc27/data/TCGA-CG-4476-01A-01R-1157-13_rnaseq_fastq.tar	Primary Tumor	Stomach Adenocarcinoma
B04E2E50-0A6E-4224-A825-1714D12E5669	/Datasets/tcga/TCGA-CESC/7c93642d-7e05-40f8-b1ef-a014edcfba42/analysis/0ec69bcb-4be7-43d8-868f-3b8ab1e99529/data/UNCID_2278276.c9e3d4c7-862b-4ef2-9a08-216fc44e0bdc.131016_UNC10-SN254_0498_BC2KTUACXX_1_ACTTGA.tar.gz	Primary Tumor	Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma
471E6756-6097-4DF1-BB51-E759E21697F6	/Datasets/tcga/TCGA-COAD/d4da3298-3a02-44a6-bdcd-d260f38e520b/analysis/d7a74f28-cff5-4285-9381-017e91430950/data/UNCID_2537052.013e625d-9dec-4e92-8130-1e99fe7a86e0.140416_UNC11-SN627_0353_BC42B0ACXX_5_CGTACG.tar.gz	Primary Tumor	Colon Adenocarcinoma
