sample index	project	sample	experiment	run	junctions	annotated_junctions	junctions_geq_5	annotated_junctions_geq_5	overlaps	annotated_overlaps
2063	SRP039909	SRS568494	SRX484193	SRR1186924	230414	173872	119242	117800	9409247	9310674
2064	SRP062178	SRS1025410	SRX1137156	SRR2149897	211206	157729	95510	93123	11300849	11169100
2065	SRP059959	SRS975913	SRX1077046	SRR2082487	157902	105255	62514	58884	3729452	3613313
2066	SRP051331	SRS797576	SRX817374	SRR1724208	244210	133703	75614	73104	1872567	1705704
2067	SRP057322	SRS976591	SRX1077732	SRR2083508	216660	159827	121415	116891	13130458	12912403
2068	SRP066356	SRS1167186	SRX1436227	SRR2922617	238577	171402	119895	115668	11030105	10873175
2069	SRP067318	SRS1206724	SRX1481665	SRR2997141	253534	180297	129714	126649	12359993	12213318
2070	ERP011301	ERS804777	ERX1053879	ERR976899	240551	172051	123848	121291	11240831	11112018
2071	SRP007461	SRS241949	SRX084664	SRR315297	260571	161372	111815	105935	6857100	6631155
2072	SRP059509	SRS961374	SRX1059113	SRR2063340	235958	186950	129344	127474	9654719	9554100
2073	SRP042027	SRS618243	SRX550502	SRR1296064	47715	30915	20284	18172	1168202	1086674
2074	SRP017262	SRS376467	SRX205698	SRR620041	219939	151872	108078	104692	7431133	7289534
2075	ERP009437	ERS653518	ERX696477	ERR752795	219923	173499	119159	117033	10413012	10288041
2076	SRP042620	SRS624385	SRX559841	SRR1313190	210184	167232	112163	110557	8574510	8485429
2077	SRP035934	SRS544434	SRX451099	SRR1146261	170851	132645	99017	93996	6792410	6677210
2078	ERP000546	ERS025081	ERX011219	ERR030893	163215	144381	112990	109121	5836693	5767851
2079	SRP035599	SRS541408	SRX446294	SRR1139366	164998	135486	92305	90983	6234713	6162833
2080	SRP040014	SRS865035	SRX902311	SRR1840287	260599	187234	131721	129838	9932376	9811769
2081	SRP043162	SRS635218	SRX592323	SRR1383375	205573	167098	117568	116234	11038727	10955722
2082	SRP056835	SRS892647	SRX977639	SRR1951556	121661	100223	63448	60918	2121576	2062453
2083	ERP010142	ERS701745	ERX943352	ERR863708	162310	140014	123813	116915	10758712	10647774
2084	SRP042620	SRS624319	SRX559776	SRR1313125	206514	159723	93871	92040	5158609	5061120
2085	SRP053794	SRS842906	SRX872687	SRR1798152	160796	91376	45511	41674	1845733	1711444
2086	SRP029591	SRS552858	SRX464662	SRR1161091	248594	189707	134572	131865	9367887	9218627
2087	SRP050971	SRS783160	SRX800870	SRR1698177	213474	169842	120829	118711	10011960	9899054
2088	SRP063500	SRS1061052	SRX1211778	SRR2316079	175040	141490	92267	90606	7258881	7183577
2089	SRP059959	SRS975889	SRX1077073	SRR2082522	205891	134339	90051	83556	9530321	9325072
2090	SRP062966	SRS1048105	SRX1168317	SRR2443192	164294	132917	79249	77594	5484229	5391270
2091	ERP001942	ERS185371	ERX163166	ERR188131	215584	162043	113242	111085	10116668	9986993
2092	SRP021912	SRS417363	SRX272866	SRR836178	241529	179058	122381	119941	9305222	9185247
2093	SRP011546	SRS310936	SRX144345	SRR490966	118889	83547	86097	69536	5859561	5383869
2094	ERP010889	ERS782258	ERX1029151	ERR950166	182664	145485	85977	84467	2802056	2728525
2095	SRP016059	SRS367740	SRX193416	SRR585573	194595	156589	107646	106255	9975508	9894078
2096	SRP061682	SRS1014731	SRX1122081	SRR2131515	214558	168745	110656	109445	4509807	4429581
2097	SRP036133	SRS549866	SRX457607	SRR1153283	204815	150262	104614	101951	8892288	8779012
2098	SRP036848	SRS554997	SRX467332	SRR1164892	95555	87600	37506	37036	610965	593741
2099	ERP010142	ERS701746	ERX943354	ERR863710	225198	169946	108035	106197	6413450	6309308
2100	SRP030617	SRS488133	SRX360956	SRR1003767	12419	8808	5200	4897	1058483	1041309
2101	SRP041538	SRS598700	SRX529003	SRR1265614	194892	166241	132393	128211	9539605	9447118
2102	SRP045911	SRS1059420	SRX1204327	SRR2297451	190203	157625	104695	103629	6267562	6203645
2103	SRP064378	SRS1096286	SRX1298750	SRR2544801	35130	227	6263	175	127823	4362
2104	SRP050551	SRS779724	SRX796279	SRR1693451	191254	166485	109561	108227	11887720	11822561
2105	SRP064143	SRS1143441	SRX1406921	SRR2887137	215737	162393	115358	113110	8672153	8560216
2106	SRP042620	SRS624368	SRX559825	SRR1313174	209330	169855	112837	111643	6334118	6262778
2107	SRP007461	SRS214596	SRX082570	SRR307907	218147	164926	109233	107800	6990678	6896744
2108	SRP028594	SRS468096	SRX332658	SRR949114	259221	162547	114081	106412	6063176	5842302
2109	SRP063867	SRS1074374	SRX1261779	SRR2453359	239034	183484	129425	127079	8675384	8561461
2110	SRP012656	SRS312073	SRX145883	SRR493951	236701	183686	126190	123407	8337074	8179793
2111	ERP010142	ERS701716	ERX943409	ERR863765	230873	186255	126370	124834	7695974	7610610
2112	SRP057437	SRS913967	SRX999987	SRR1981008	202171	159745	112931	111437	6437780	6358897
2113	SRP055438	SRS853159	SRX886276	SRR1813892	185168	158836	97252	96514	3236009	3189937
2114	SRP062958	SRS1047511	SRX1167614	SRR2192717	222474	164073	109460	106707	6496340	6377792
2115	SRP026033	SRS444946	SRX305874	SRR900917	235694	187029	126905	125716	7455636	7374840
2116	ERP010930	ERS785332	ERX1031440	ERR952470	146247	110630	40676	40265	626099	575313
2117	SRP050971	SRS783139	SRX800848	SRR1698153	199539	168001	107856	106879	5700359	5636622
2118	SRP007461	SRS358722	SRX179434	SRR545698	199018	134827	87473	82522	7442748	7268190
2119	SRP050272	SRS752635	SRX768461	SRR1663272	120067	92597	35090	34173	757371	714317
2120	SRP041846	SRS605038	SRX539945	SRR1283011	176762	149507	95793	94984	7058786	7002437
2121	SRP032743	SRS499100	SRX373745	SRR1025505	150314	129949	73679	73056	2586638	2549191
2122	SRP026126	SRS445921	SRX307062	SRR902940	196705	164295	95419	94757	2356805	2310621
2123	SRP058719	SRS945434	SRX1038659	SRR2040284	130872	105290	59937	59003	1463807	1421015
2124	ERP006216	ERS533692	ERX703977	ERR759347	206584	169055	111809	110643	7722213	7651087
2125	ERP007111	ERS754018	ERX993439	ERR914315	216626	177281	120295	119157	6970033	6898128
2126	SRP036848	SRS554945	SRX467280	SRR1164840	35008	32061	2938	2852	78320	73075
2127	ERP009437	ERS653440	ERX696242	ERR752560	194058	161730	103132	101903	6044649	5968410
2128	SRP017411	SRS378232	SRX208353	SRR628455	161480	134025	82810	81915	5601653	5547118
2129	SRP064457	SRS1098757	SRX1303830	SRR2557130	231752	177069	122758	121410	7831387	7740953
2130	SRP000941	SRS366514	SRX263858	SRR1220433	140970	124522	67619	66891	2448285	2414912
2131	SRP044668	SRS663210	SRX658050	SRR1521423	192745	160931	101637	100543	5060261	4986315
2132	SRP052740	SRS824646	SRX849844	SRR1768978	192508	157632	107826	106851	6022270	5959998
2133	SRP041538	SRS598750	SRX529053	SRR1265664	206475	176688	125438	123880	7049520	6978973
2134	SRP055770	SRS861672	SRX895873	SRR1824493	161196	139796	89626	89165	3333647	3299456
2135	SRP040525	SRS581520	SRX500213	SRR1203787	176022	136773	84950	83803	4229572	4164467
2136	ERP001942	ERS185432	ERX162876	ERR188024	185480	150153	100849	99924	5252552	5176737
2137	SRP028952	SRS477402	SRX346157	SRR970143	171389	146126	87134	86073	3209223	3157176
2138	SRP065774	SRS1146049	SRX1411460	SRR2936833	165193	142233	80002	79595	2210111	2176125
2139	SRP011546	SRS310951	SRX144360	SRR490981	112294	77322	76115	59550	3411489	3029965
2140	SRP041706	SRS602509	SRX533781	SRR1272187	185527	145692	83680	82006	6905805	6772216
2141	SRP041298	SRS594789	SRX522434	SRR1257202	198391	158769	102462	101242	4795640	4725171
2142	SRP027383	SRS457779	SRX322701	SRR934816	223571	185849	124261	123385	6730649	6663236
2143	SRP023550	SRS431846	SRX290727	SRR873618	207410	169712	114533	113197	6879723	6803401
2144	SRP035988	SRS544591	SRX451379	SRR1146154	196174	164703	103149	102115	5445514	5382338
2145	SRP018008	SRS383254	SRX218104	SRR650174	188371	156436	88218	87460	3638007	3584299
2146	SRP056733	SRS889292	SRX974112	SRR1947542	146383	127391	79981	79283	4089545	4049444
2147	SRP025982	SRS443029	SRX303699	SRR898232	233522	193120	123576	122887	4823701	4760729
2148	ERP009768	ERS679734	ERX779561	ERR789398	126993	93780	50248	48255	3125544	3046509
2149	SRP024274	SRS437926	SRX297204	SRR886577	176798	150749	106627	105785	6649592	6594292
2150	SRP024274	SRS437937	SRX297215	SRR886612	185861	153488	108975	107730	6897034	6830335
2151	SRP024274	SRS437938	SRX297216	SRR886615	191052	157956	111784	110601	6756032	6687970
2152	SRP049340	SRS732198	SRX745191	SRR1633278	199193	167874	116452	115439	5849936	5789983
2153	SRP063860	SRS1069973	SRX1247181	SRR2413313	159751	132988	84842	83816	4277908	4223373
2154	SRP027383	SRS457833	SRX322755	SRR934870	214103	178939	118774	117836	5322282	5254831
2155	SRP033725	SRS513912	SRX390441	SRR1047847	173943	146751	79247	78623	2531172	2492349
2156	ERP007111	ERS680362	ERX1025996	ERR947011	212894	175609	115253	114414	5493352	5431241
2157	SRP048674	SRS716788	SRX724864	SRR1602536	202735	163591	112473	111205	6627128	6557252
2158	SRP040070	SRS571246	SRX488435	SRR1191348	184534	151602	103368	102368	6355902	6291858
2159	DRP001358	DRS013615	DRX013869	DRR015402	50750	43896	38911	36056	3673251	3571813
2160	SRP055514	SRS857357	SRX890564	SRR1818650	170468	137292	90165	89062	4508063	4449008
2161	SRP034712	SRS519037	SRX398585	SRR1058036	476	16	39	4	1333	352
2162	SRP058375	SRS937772	SRX1029306	SRR2027902	157253	140753	89437	88976	4940545	4903868
2163	SRP034732	SRS519928	SRX399494	SRR1060791	125692	108143	46977	46600	1781926	1751713
2164	SRP033266	SRS506085	SRX381870	SRR1036140	206425	151771	103935	101206	4854410	4741976
2165	SRP035387	SRS530017	SRX426455	SRR1107925	162753	135603	73834	72541	7066501	7013203
2166	SRP032999	SRS502383	SRX377518	SRR1029675	177693	146384	92024	91351	3580533	3533306
2167	SRP029262	SRS473949	SRX340215	SRR957969	194021	162176	105007	104305	6998879	6942897
2168	ERP003613	ERS326949	ERX288606	ERR315325	183261	157599	92322	91064	4998000	4925676
2169	SRP059692	SRS967047	SRX1067127	SRR2071927	50763	18638	1442	1079	74866	34949
2170	SRP034009	SRS514884	SRX391651	SRR1049367	58334	55985	7762	7703	196591	190024
2171	ERP001942	ERS185288	ERX179579	ERR204983	152360	133275	85681	85209	2930665	2893823
2172	SRP035988	SRS544634	SRX451422	SRR1146197	178541	156605	96354	95486	5404527	5347150
2173	SRP021085	SRS413232	SRX265379	SRR827461	163378	142109	93440	92887	3805356	3766159
2174	SRP045666	SRS687464	SRX684335	SRR1555186	128081	113131	57063	56465	3818829	3774800
2175	SRP043388	SRS641804	SRX610804	SRR1657548	163704	146222	98735	97864	5611011	5571014
2176	SRP048957	SRS722728	SRX734231	SRR1613957	149112	126127	81187	80377	3283561	3240647
2177	SRP033351	SRS508567	SRX384346	SRR1039509	160666	143608	91958	91555	4526757	4496620
2178	SRP048825	SRS720068	SRX730890	SRR1610269	159537	140074	79666	79274	2254904	2225258
2179	SRP012557	SRS311313	SRX144801	SRR492049	85503	78822	24914	24723	559960	546715
2180	SRP059959	SRS975881	SRX1077079	SRR2082534	107328	81416	38011	36683	2247910	2196737
2181	SRP057500	SRS915608	SRX1001568	SRR1982662	23060	17593	17963	14810	3229390	3104735
2182	SRP050260	SRS752525	SRX768326	SRR1663126	159878	138815	72640	71808	3925414	3880966
2183	SRP027514	SRS459814	SRX323407	SRR935451	150707	131981	82103	81736	3337039	3307664
2184	SRP040278	SRS577538	SRX495332	SRR1198837	11309	2350	112	8	14523	2714
2185	SRP045391	SRS677563	SRX673770	SRR1542333	75770	66508	6942	6862	166869	155818
2186	SRP001563	SRS009372	SRX014942	SRR032252	134959	113611	54306	53765	1864465	1827190
2187	SRP055390	SRS852236	SRX885268	SRR1812727	164726	130786	81267	79868	3643563	3575194
2188	SRP051848	SRS812795	SRX834805	SRR1747215	161896	136955	83246	82603	2912339	2866296
2189	ERP001304	ERS105740	ERX080868	ERR103431	160701	139869	69104	68648	2466043	2434324
2190	SRP001371	SRS114974	SRX135562	SRR453392	171115	141772	84350	83731	2250544	2202654
2191	SRP007481	SRS227866	SRX083160	SRR309129	151614	135127	90503	89961	4705947	4673268
2192	SRP025982	SRS588840	SRX510323	SRR1216093	214885	181564	107823	107200	3854309	3800598
2193	SRP045500	SRS684242	SRX680563	SRR1551003	149112	119140	66973	65742	2757239	2700154
2194	SRP019758	SRS402548	SRX251973	SRR786499	156617	133267	81910	81339	3096124	3052921
2195	SRP066994	SRS1190426	SRX1463053	SRR2973746	132448	117721	58404	58070	1532831	1509383
2196	SRP025982	SRS588750	SRX510233	SRR1216003	191435	160531	89613	88985	4183129	4123276
2197	SRP025982	SRS442628	SRX303298	SRR897831	196368	168070	103505	103006	3923044	3872796
2198	SRP040070	SRS573037	SRX489597	SRR1192644	178263	146744	93303	92524	4491811	4433863
2199	SRP019936	SRS403414	SRX254210	SRR791064	138705	124211	69832	69189	2367356	2336948
2200	SRP057500	SRS987274	SRX1091636	SRR2096520	61332	48960	25138	23349	2172609	2115559
2201	DRP001358	DRS013409	DRX013663	DRR015196	24316	21320	17066	16200	2123567	2075560
2202	SRP050215	SRS751335	SRX767243	SRR1661557	185915	152542	93496	92583	3761086	3704238
2203	SRP051599	SRS804810	SRX825255	SRR1736327	146397	131748	80410	80059	3265565	3240632
2204	SRP048761	SRS719051	SRX729730	SRR1609051	89028	86511	72445	71382	3325937	3305576
2205	SRP014830	SRS356042	SRX176437	SRR542399	166854	141435	75781	75044	3347491	3300803
2206	SRP050468	SRS777538	SRX794026	SRR1690993	39553	37297	3368	3314	86825	83210
2207	SRP025982	SRS442744	SRX303414	SRR897947	204144	176392	107699	107288	3607483	3560827
2208	SRP041675	SRS601949	SRX533095	SRR1270792	183448	149189	96427	95769	3562003	3504168
2209	SRP025982	SRS442942	SRX303612	SRR898145	196359	169139	99677	99181	3062796	3022352
2210	SRP026126	SRS445973	SRX307114	SRR903317	165593	144879	73890	73638	1510660	1483528
2211	SRP018525	SRS440544	SRX300892	SRR893065	53628	41469	34407	29182	1395408	1306536
2212	DRP001358	DRS013643	DRX013897	DRR015430	49946	44052	36020	34545	1839807	1804871
2213	SRP025982	SRS442777	SRX303447	SRR897980	201747	175229	105542	105165	3447714	3403679
2214	SRP057500	SRS915449	SRX1001732	SRR1982828	80770	65646	31299	29265	2289362	2221171
2215	SRP057196	SRS910435	SRX996067	SRR1974749	16253	9956	7905	6956	626407	582767
2216	SRP055105	SRS846947	SRX879549	SRR1806645	187553	160108	107756	107173	4139952	4093535
2217	ERP008608	ERS577669	ERX623711	ERR668362	130773	119698	61093	60737	2175363	2151534
2218	SRP025982	SRS442667	SRX303337	SRR897870	187798	163936	97535	97073	2904164	2866910
2219	SRP057500	SRS915673	SRX1001495	SRR1982589	70524	57596	28638	26332	2120002	2051667
2220	SRP041102	SRS591106	SRX515095	SRR1232271	137382	114959	66792	66154	3071234	3031764
2221	ERP008608	ERS577593	ERX623635	ERR668351	57640	54607	21664	21499	519668	512909
2222	SRP053402	SRS841583	SRX870802	SRR1795421	132032	117398	61489	61227	1552859	1530468
2223	ERP009022	ERS628701	ERX645739	ERR701468	117934	102847	50040	49539	1702605	1666845
2224	ERP003613	ERS326945	ERX288626	ERR315423	183010	158971	97097	96158	3364808	3314527
2225	SRP009840	SRS282469	SRX113636	SRR393746	171592	122114	74508	70156	3087337	2955542
2226	ERP008967	ERS626264	ERX945782	ERR866154	172894	149996	92161	91426	3251042	3210513
2227	SRP001563	SRS009375	SRX014945	SRR032255	131651	114187	56991	56539	1834764	1798420
2228	SRP063573	SRS1064024	SRX1220983	SRR2342515	147376	131531	82853	82270	2936640	2905254
2229	SRP067173	SRS1198005	SRX1472455	SRR2983167	120964	104617	51112	50659	1491559	1464026
2230	ERP004592	ERS392603	ERX376255	ERR409888	1828	1624	41	21	2865	2329
2231	SRP058222	SRS933465	SRX1023787	SRR2016712	182206	151426	98579	98057	4357749	4310405
2232	SRP045500	SRS684248	SRX680569	SRR1551009	138199	112830	58583	57659	2051987	2004888
2233	SRP041736	SRS603230	SRX534513	SRR1274264	17075	13742	12669	12133	2161761	2091608
2234	SRP026126	SRS445932	SRX307074	SRR903011	148270	132655	51791	51600	878994	859553
2235	SRP025982	SRS443072	SRX303742	SRR898275	181374	159008	94324	93963	3007831	2968819
2236	SRP012557	SRS311309	SRX144797	SRR492041	110918	101172	41578	41372	857552	843376
2237	SRP049340	SRS732220	SRX745213	SRR1633338	169874	150510	96736	96243	3594710	3560562
2238	SRP058771	SRS947362	SRX1040866	SRR2042589	145634	128250	70306	69909	2174959	2145693
2239	SRP063980	SRS1079486	SRX1272382	SRR2481146	146856	131049	79003	78631	2516874	2491856
2240	SRP039357	SRS565563	SRX480717	SRR1185102	43767	42240	2398	2354	84594	82042
2241	SRP038101	SRS559067	SRX472611	SRR1171527	111585	102942	53135	52892	1351841	1334918
2242	SRP040547	SRS582377	SRX501315	SRR1205177	1602	1314	18	6	2775	1455
2243	SRP049988	SRS746070	SRX761548	SRR1655040	142427	129039	69279	68997	2036050	2015443
2244	SRP025982	SRS442227	SRX302897	SRR897430	180460	158074	91171	90847	2736377	2698679
2245	SRP025982	SRS441995	SRX302665	SRR897198	184233	162293	92081	91799	2544757	2508725
2246	SRP040547	SRS582397	SRX501334	SRR1205195	719	516	12	1	1218	542
2247	SRP025982	SRS441999	SRX302669	SRR897202	178410	158595	86999	86740	2272235	2239869
2248	SRP034543	SRS951242	SRX1046495	SRR2048267	29230	26438	23714	23016	1765423	1742181
2249	SRP059035	SRS951936	SRX1047515	SRR2049435	125002	106952	57796	57233	2515631	2481759
2250	SRP049340	SRS732228	SRX745222	SRR1633363	170516	151188	93080	92617	2836697	2804523
2251	DRP000987	DRS005769	DRX005641	DRR006429	42948	39625	9716	9547	443725	433122
2252	SRP059458	SRS961965	SRX1058235	SRR2062342	17722	16032	13310	12841	2317405	2274661
2253	SRP049805	SRS744283	SRX759628	SRR1652478	116419	100283	38230	37997	779482	757097
2254	SRP009615	SRS281686	SRX110462	SRR387778	93358	85347	28154	28014	581702	569708
2255	ERP013713	ERS1026534	ERX1270310	ERR1198051	126236	114894	56294	56098	1354607	1337240
2256	SRP040442	SRS579592	SRX497623	SRR1200866	124710	109993	39284	39043	1045278	1022940
2257	SRP025982	SRS442095	SRX302765	SRR897298	170760	153594	79990	79762	1860218	1834415
2258	SRP030617	SRS488146	SRX360969	SRR1003780	2174	2006	514	512	23538	23296
2259	SRP038969	SRS561894	SRX476177	SRR1176985	31347	29881	2559	2547	72551	68163
2260	SRP023199	SRS429803	SRX286771	SRR867739	125922	115705	53068	52840	1223374	1208001
2261	SRP045673	SRS750181	SRX765904	SRR1660278	132242	121345	58995	58758	1513754	1497176
2262	SRP025982	SRS441526	SRX302197	SRR896730	166850	149767	81167	80937	2154860	2126825
2263	SRP045155	SRS672083	SRX667422	SRR1533826	149817	131287	68483	68178	2015383	1988232
2264	ERP010930	ERS785335	ERX1031443	ERR952473	8798	4562	515	364	18483	10994
2265	SRP059458	SRS962090	SRX1059808	SRR2064335	11011	9679	7998	7715	1967806	1931680
2266	SRP041956	SRS606191	SRX541591	SRR1285425	129517	117364	57968	57798	1396420	1379454
2267	SRP041826	SRS604724	SRX539616	SRR1282178	116253	107270	58264	58051	1756375	1740604
2268	SRP057586	SRS918622	SRX1005125	SRR1987668	96551	89222	35012	34675	733945	717017
2269	SRP061522	SRS1010290	SRX1117059	SRR2125677	90461	83692	28445	28331	502504	493291
2270	SRP048801	SRS719515	SRX730295	SRR1609642	134052	123273	46835	46647	964449	948079
2271	SRP023262	SRS429732	SRX286975	SRR868855	9529	6763	990	909	96371	91909
2272	SRP047383	SRS707177	SRX708092	SRR1583179	70889	69168	23293	23169	506189	501619
2273	SRP017352	SRS558832	SRX472274	SRR1171160	162	145	1	1	197	179
2274	SRP026126	SRS445952	SRX307092	SRR903144	91814	85486	26259	26154	408251	400021
2275	SRP051368	SRS798305	SRX818248	SRR1725953	116147	107782	54485	54259	1434551	1416920
2276	SRP018552	SRS393169	SRX233700	SRR702407	96805	90129	37150	36994	702194	691287
2277	SRP018853	SRS398154	SRX245596	SRR765000	0	0	0	0	0	0
2278	SRP034626	SRS517334	SRX396307	SRR1055404	128877	116919	55113	54951	1257841	1241913
2279	SRP025982	SRS442065	SRX302735	SRR897268	164825	150414	74502	74325	1636819	1614265
2280	SRP015868	SRS365297	SRX189216	SRR576124	120604	110973	53627	53486	1317283	1303738
2281	SRP044187	SRS655788	SRX648510	SRR1509736	113058	104569	49933	49753	1378151	1364919
2282	SRP020492	SRS407150	SRX259513	SRR805803	130629	118340	59504	59293	1341239	1323147
2283	SRP015868	SRS365297	SRX189218	SRR576126	117895	108892	51512	51377	1224070	1211548
2284	SRP050499	SRS931364	SRX1021462	SRR2013657	41001	36302	31935	29719	1239797	1196549
2285	SRP045673	SRS750183	SRX765906	SRR1660280	122185	112732	49099	48899	1137460	1123535
2286	SRP010679	SRS290861	SRX118292	SRR403889	821	40	157	4	3208	94
2287	SRP051320	SRS796765	SRX816491	SRR1723087	120622	109972	56370	56131	1404970	1387204
2288	SRP050499	SRS931420	SRX1021406	SRR2013601	38362	35584	29007	28292	1276600	1256960
2289	SRP050374	SRS774826	SRX790912	SRR1686005	94911	90314	33506	33372	895201	886879
2290	DRP002435	DRS016933	DRX019715	DRR028455	26462	24407	17942	17564	895540	884423
2291	SRP043962	SRS651987	SRX643191	SRR1503233	209	0	14	0	398	0
2292	SRP009790	SRS282307	SRX111234	SRR389023	92634	85537	30448	30285	736196	724753
2293	DRP002586	DRS019265	DRX022683	DRR025022	34945	30533	22405	21633	670453	655369
2294	SRP056840	SRS892798	SRX977738	SRR1951677	54518	49065	18017	17757	602129	588796
2295	SRP019994	SRS404057	SRX255091	SRR797090	4036	1572	230	199	14392	10860
2296	SRP039397	SRS565787	SRX481013	SRR1182603	9015	8439	3170	3068	48990	47231
2297	SRP033131	SRS504043	SRX379585	SRR1032893	11392	10017	480	459	20113	18160
2298	SRP042228	SRS833123	SRX861850	SRR1782808	93643	88391	25381	25210	744727	735256
