min projects	junctions	annotated	exonskips	altstartend	novel	GTAG	annotated GTAG	GCAG	annotated GCAG	ATAC	annotated ATAC
522	327564	242340	21200	50707	13317	315414	239073	8137	3026	4013	241
521	328096	242510	21263	50935	13388	315899	239239	8169	3029	4028	242
520	328598	242699	21336	51098	13465	316350	239427	8194	3030	4054	242
519	329116	242876	21415	51298	13527	316820	239604	8220	3030	4076	242
518	329620	243063	21487	51481	13589	317283	239788	8244	3033	4093	242
517	330131	243230	21570	51677	13654	317747	239953	8269	3035	4115	242
516	330663	243424	21643	51877	13719	318232	240143	8299	3039	4132	242
515	331197	243610	21719	52073	13795	318711	240323	8330	3045	4156	242
514	331709	243788	21794	52274	13853	319176	240496	8357	3050	4176	242
513	332261	243976	21884	52475	13926	319680	240680	8385	3054	4196	242
512	332807	244170	21965	52670	14002	320169	240866	8420	3062	4218	242
511	333374	244360	22042	52892	14080	320683	241052	8447	3066	4244	242
510	333912	244540	22131	53094	14147	321174	241229	8471	3068	4267	243
509	334438	244712	22200	53295	14231	321644	241400	8503	3069	4291	243
508	334991	244881	22289	53512	14309	322137	241566	8539	3072	4315	243
507	335567	245091	22372	53724	14380	322668	241775	8562	3073	4337	243
506	336148	245285	22452	53959	14452	323202	241967	8589	3075	4357	243
505	336674	245465	22531	54158	14520	323682	242143	8616	3079	4376	243
504	337242	245663	22606	54371	14602	324200	242333	8646	3087	4396	243
503	337805	245847	22699	54586	14673	324714	242516	8672	3088	4419	243
502	338339	246025	22771	54796	14747	325206	242693	8697	3089	4436	243
501	338899	246210	22853	55004	14832	325704	242871	8730	3095	4465	244
500	339416	246381	22929	55199	14907	326172	243038	8760	3099	4484	244
499	339981	246566	23006	55425	14984	326681	243217	8794	3105	4506	244
498	340544	246761	23078	55642	15063	327187	243408	8822	3109	4535	244
497	341133	246942	23177	55873	15141	327727	243585	8852	3113	4554	244
496	341696	247121	23253	56101	15221	328232	243762	8876	3115	4588	244
495	342264	247286	23342	56332	15304	328752	243922	8893	3119	4619	245
494	342797	247462	23420	56544	15371	329237	244093	8920	3124	4640	245
493	343352	247632	23500	56765	15455	329743	244262	8952	3125	4657	245
492	343923	247824	23576	56988	15535	330253	244448	8991	3131	4679	245
491	344492	248013	23662	57203	15614	330764	244635	9018	3133	4710	245
490	345085	248207	23755	57437	15686	331304	244827	9045	3135	4736	245
489	345664	248394	23843	57662	15765	331832	245012	9078	3137	4754	245
488	346232	248567	23932	57883	15850	332348	245182	9106	3139	4778	246
487	346776	248743	24012	58095	15926	332839	245354	9138	3143	4799	246
486	347368	248943	24095	58326	16004	333383	245549	9171	3148	4814	246
485	347939	249131	24180	58532	16096	333884	245733	9209	3152	4846	246
484	348510	249308	24272	58744	16186	334389	245906	9244	3156	4877	246
483	349076	249471	24363	58968	16274	334899	246068	9272	3157	4905	246
482	349659	249652	24445	59206	16356	335420	246245	9310	3161	4929	246
481	350242	249849	24527	59425	16441	335943	246437	9337	3165	4962	247
480	350809	250019	24607	59658	16525	336445	246602	9375	3170	4989	247
479	351425	250232	24688	59899	16606	337004	246809	9408	3176	5013	247
478	352065	250414	24785	60170	16696	337600	246987	9434	3180	5031	247
477	352716	250629	24880	60415	16792	338181	247199	9467	3183	5068	247
476	353307	250805	24970	60652	16880	338727	247373	9491	3185	5089	247
475	353925	251014	25064	60890	16957	339287	247578	9521	3188	5117	248
474	354536	251206	25153	61140	17037	339849	247766	9552	3191	5135	249
473	355142	251411	25243	61367	17121	340403	247963	9588	3199	5151	249
472	355751	251612	25336	61586	17217	340960	248163	9622	3200	5169	249
471	356358	251814	25420	61828	17296	341507	248363	9660	3202	5191	249
470	357013	252031	25518	62090	17374	342105	248579	9696	3203	5212	249
469	357677	252242	25610	62356	17469	342700	248786	9736	3206	5241	250
468	358305	252425	25697	62614	17569	343260	248967	9781	3208	5264	250
467	358987	252636	25806	62869	17676	343868	249173	9817	3213	5302	250
466	359578	252801	25892	63140	17745	344406	249331	9853	3220	5319	250
465	360191	253001	25970	63389	17831	344953	249526	9891	3225	5347	250
464	360805	253195	26078	63626	17906	345513	249717	9916	3228	5376	250
463	361435	253376	26167	63878	18014	346072	249891	9959	3235	5404	250
462	362055	253596	26257	64093	18109	346621	250108	9997	3238	5437	250
461	362659	253797	26346	64313	18203	347164	250307	10030	3240	5465	250
460	363330	254013	26435	64560	18322	347765	250517	10066	3246	5499	250
459	363967	254214	26527	64797	18429	348348	250714	10099	3250	5520	250
458	364619	254415	26604	65043	18557	348917	250911	10140	3254	5562	250
457	365271	254595	26709	65301	18666	349506	251087	10180	3258	5585	250
456	365926	254786	26810	65580	18750	350105	251272	10215	3264	5606	250
455	366535	254963	26891	65826	18855	350651	251448	10241	3265	5643	250
454	367198	255156	26986	66086	18970	351241	251639	10280	3267	5677	250
453	367833	255337	27080	66348	19068	351818	251816	10312	3271	5703	250
452	368480	255537	27177	66597	19169	352399	252012	10350	3275	5731	250
451	369120	255720	27284	66825	19291	352972	252191	10383	3279	5765	250
450	369793	255911	27381	67113	19388	353577	252380	10421	3281	5795	250
449	370464	256102	27469	67418	19475	354188	252568	10456	3284	5820	250
448	371121	256299	27568	67680	19574	354769	252761	10507	3288	5845	250
447	371775	256485	27677	67926	19687	355353	252943	10541	3292	5881	250
446	372432	256672	27784	68185	19791	355940	253127	10579	3295	5913	250
445	373069	256879	27876	68423	19891	356520	253332	10607	3297	5942	250
444	373687	257069	27958	68690	19970	357083	253519	10645	3300	5959	250
443	374293	257249	28041	68929	20074	357625	253695	10677	3303	5991	251
442	374945	257461	28114	69199	20171	358213	253903	10714	3306	6018	252
441	375600	257658	28209	69473	20260	358807	254097	10747	3309	6046	252
440	376302	257865	28296	69753	20388	359439	254302	10786	3311	6077	252
439	377016	258073	28418	70029	20496	360079	254508	10827	3313	6110	252
438	377680	258279	28507	70293	20601	360666	254707	10876	3320	6138	252
437	378339	258459	28615	70549	20716	361256	254885	10920	3321	6163	253
436	379001	258644	28720	70823	20814	361847	255064	10955	3327	6199	253
435	379741	258863	28831	71108	20939	362512	255278	10996	3331	6233	254
434	380478	259078	28944	71404	21052	363170	255486	11048	3338	6260	254
433	381144	259273	29033	71668	21170	363773	255679	11074	3340	6297	254
432	381854	259470	29136	71967	21281	364417	255873	11110	3343	6327	254
431	382557	259670	29250	72253	21384	365046	256067	11158	3349	6353	254
430	383230	259867	29358	72515	21490	365641	256258	11206	3354	6383	255
429	383923	260059	29457	72798	21609	366248	256449	11246	3355	6429	255
428	384680	260240	29579	73125	21736	366923	256627	11293	3358	6464	255
427	385367	260429	29677	73409	21852	367540	256810	11337	3364	6490	255
426	386085	260632	29774	73715	21964	368181	257012	11377	3365	6527	255
425	386808	260833	29877	73999	22099	368824	257210	11431	3368	6553	255
424	387482	261025	29961	74309	22187	369426	257394	11476	3375	6580	256
423	388206	261219	30075	74611	22301	370078	257586	11513	3377	6615	256
422	388912	261420	30181	74883	22428	370708	257784	11551	3379	6653	257
421	389685	261634	30292	75185	22574	371384	257993	11601	3383	6700	258
420	390449	261852	30405	75487	22705	372064	258208	11649	3385	6736	259
419	391199	262051	30511	75783	22854	372720	258404	11697	3388	6782	259
418	391911	262230	30616	76097	22968	373347	258577	11752	3394	6812	259
417	392637	262439	30712	76386	23100	373986	258779	11802	3400	6849	260
416	393367	262652	30815	76672	23228	374629	258985	11857	3407	6881	260
415	394129	262860	30912	76994	23363	375309	259188	11899	3412	6921	260
414	394866	263065	31024	77276	23501	375955	259389	11942	3415	6969	261
413	395604	263280	31149	77571	23604	376628	259600	11981	3419	6995	261
412	396391	263488	31272	77904	23727	377338	259805	12017	3422	7036	261
411	397125	263671	31391	78220	23843	378006	259986	12055	3424	7064	261
410	397913	263874	31510	78574	23955	378727	260188	12099	3425	7087	261
409	398701	264078	31628	78895	24100	379422	260391	12147	3426	7132	261
408	399431	264262	31761	79204	24204	380080	260570	12185	3431	7166	261
407	400235	264494	31877	79522	24342	380785	260797	12244	3436	7206	261
406	400995	264687	31975	79845	24488	381442	260988	12301	3438	7252	261
405	401735	264874	32103	80139	24619	382108	261171	12347	3442	7280	261
404	402545	265086	32217	80489	24753	382839	261378	12392	3447	7314	261
403	403339	265299	32320	80841	24879	383552	261585	12428	3453	7359	261
402	404170	265525	32448	81158	25039	384283	261805	12487	3459	7400	261
401	405010	265732	32596	81517	25165	385042	262009	12527	3462	7441	261
400	405764	265913	32719	81835	25297	385711	262188	12572	3464	7481	261
399	406506	266099	32833	82136	25438	386363	262367	12620	3471	7523	261
398	407342	266336	32959	82462	25585	387095	262598	12675	3477	7572	261
397	408160	266551	33070	82796	25743	387795	262803	12744	3487	7621	261
396	408899	266750	33182	83097	25870	388446	262999	12784	3490	7669	261
395	409706	266952	33300	83428	26026	389148	263196	12850	3495	7708	261
394	410555	267197	33420	83765	26173	389906	263437	12902	3499	7747	261
393	411322	267396	33529	84079	26318	390594	263629	12945	3506	7783	261
392	412168	267617	33658	84420	26473	391345	263843	12996	3512	7827	262
391	413001	267814	33782	84768	26637	392069	264037	13054	3515	7878	262
390	413884	268031	33909	85126	26818	392844	264251	13107	3518	7933	262
389	414692	268224	34034	85460	26974	393561	264441	13157	3521	7974	262
388	415505	268399	34173	85796	27137	394288	264612	13203	3525	8014	262
387	416341	268614	34280	86172	27275	395035	264821	13256	3531	8050	262
386	417136	268794	34395	86539	27408	395745	264996	13302	3536	8089	262
385	417971	268986	34520	86897	27568	396478	265185	13352	3539	8141	262
384	418804	269200	34635	87254	27715	397219	265398	13397	3540	8188	262
383	419646	269406	34750	87622	27868	397966	265600	13459	3544	8221	262
382	420499	269610	34861	88002	28026	398720	265803	13507	3545	8272	262
381	421332	269815	34988	88354	28175	399459	266004	13563	3549	8310	262
380	422153	270018	35124	88707	28304	400201	266203	13616	3553	8336	262
379	422999	270218	35268	89055	28458	400961	266401	13666	3555	8372	262
378	423897	270438	35405	89428	28626	401749	266613	13729	3563	8419	262
377	424727	270668	35524	89768	28767	402488	266841	13782	3565	8457	262
376	425635	270891	35665	90119	28960	403279	267061	13844	3568	8512	262
375	426476	271099	35779	90502	29096	404025	267266	13896	3571	8555	262
374	427403	271332	35927	90869	29275	404841	267493	13960	3577	8602	262
373	428319	271543	36060	91269	29447	405646	267703	14024	3578	8649	262
372	429186	271727	36203	91618	29638	406399	267885	14087	3580	8700	262
371	430079	271944	36348	92001	29786	407195	268098	14147	3584	8737	262
370	430913	272126	36472	92367	29948	407928	268276	14207	3588	8778	262
369	431787	272335	36603	92714	30135	408684	268479	14271	3594	8832	262
368	432690	272542	36727	93106	30315	409469	268683	14343	3597	8878	262
367	433575	272751	36884	93475	30465	410256	268889	14396	3599	8923	263
366	434435	272947	37016	93845	30627	411021	269083	14441	3600	8973	264
365	435395	273143	37179	94264	30809	411861	269274	14512	3605	9022	264
364	436334	273344	37325	94670	30995	412694	269472	14561	3608	9079	264
363	437229	273529	37481	95045	31174	413488	269649	14614	3616	9127	264
362	438154	273752	37618	95431	31353	414289	269867	14683	3621	9182	264
361	439101	273972	37763	95811	31555	415123	270083	14740	3625	9238	264
360	440035	274192	37903	96209	31731	415955	270299	14799	3628	9281	265
359	441004	274385	38031	96638	31950	416793	270490	14867	3630	9344	265
358	441955	274592	38189	97035	32139	417623	270691	14936	3636	9396	265
357	442906	274802	38331	97440	32333	418462	270900	14999	3637	9445	265
356	443859	275022	38470	97849	32518	419303	271113	15065	3644	9491	265
355	444824	275235	38626	98259	32704	420162	271321	15120	3649	9542	265
354	445803	275448	38771	98686	32898	421024	271533	15185	3650	9594	265
353	446783	275677	38907	99088	33111	421892	271760	15243	3652	9648	265
352	447820	275902	39066	99530	33322	422798	271978	15321	3659	9701	265
351	448827	276131	39206	99959	33531	423673	272205	15392	3661	9762	265
350	449759	276336	39355	100337	33731	424492	272403	15463	3668	9804	265
349	450713	276559	39481	100760	33913	425316	272617	15529	3677	9868	265
348	451697	276787	39630	101189	34091	426179	272841	15595	3681	9923	265
347	452684	276993	39777	101612	34302	427041	273046	15667	3682	9976	265
346	453646	277204	39941	102026	34475	427896	273247	15726	3692	10024	265
345	454675	277419	40102	102460	34694	428790	273460	15795	3694	10090	265
344	455676	277621	40254	102915	34886	429662	273657	15872	3699	10142	265
343	456613	277841	40388	103294	35090	430477	273871	15942	3705	10194	265
342	457585	278037	40529	103714	35305	431332	274061	16008	3711	10245	265
341	458614	278247	40665	104165	35537	432223	274265	16095	3717	10296	265
340	459648	278468	40814	104616	35750	433121	274480	16173	3723	10354	265
339	460664	278685	40959	105055	35965	434014	274697	16241	3723	10409	265
338	461681	278928	41091	105499	36163	434902	274936	16318	3727	10461	265
337	462748	279130	41239	105982	36397	435830	275136	16395	3729	10523	265
336	463768	279368	41399	106395	36606	436720	275372	16470	3730	10578	266
335	464788	279575	41560	106857	36796	437612	275574	16540	3735	10636	266
334	465802	279787	41715	107287	37013	438494	275781	16616	3740	10692	266
333	466950	280024	41886	107783	37257	439494	276010	16699	3748	10757	266
332	468013	280236	42046	108240	37491	440418	276219	16781	3751	10814	266
331	469087	280464	42191	108726	37706	441339	276442	16866	3756	10882	266
330	470141	280717	42351	109159	37914	442264	276688	16941	3763	10936	266
329	471216	280926	42522	109633	38135	443210	276893	17007	3767	10999	266
328	472294	281151	42692	110120	38331	444180	277114	17063	3771	11051	266
327	473346	281369	42828	110577	38572	445098	277329	17147	3774	11101	266
326	474438	281596	42974	111050	38818	446026	277554	17233	3776	11179	266
325	475584	281827	43135	111544	39078	447025	277781	17303	3780	11256	266
324	476696	282034	43313	112036	39313	447991	277984	17381	3784	11324	266
323	477775	282218	43481	112528	39548	448921	278162	17475	3790	11379	266
322	478896	282438	43654	113006	39798	449900	278379	17553	3793	11443	266
321	480001	282654	43808	113506	40033	450862	278594	17621	3794	11518	266
320	481169	282896	43957	114028	40288	451864	278828	17712	3801	11593	267
319	482275	283114	44121	114503	40537	452816	279040	17806	3807	11653	267
318	483363	283330	44281	114980	40772	453764	279250	17883	3813	11716	267
317	484526	283559	44469	115454	41044	454765	279476	17959	3815	11802	268
316	485714	283791	44636	115975	41312	455780	279703	18043	3820	11891	268
315	486910	283981	44801	116553	41575	456826	279890	18120	3823	11964	268
314	488081	284199	44974	117068	41840	457852	280104	18199	3827	12030	268
313	489281	284420	45153	117607	42101	458888	280321	18274	3831	12119	268
312	490450	284650	45330	118126	42344	459901	280546	18358	3835	12191	269
311	491656	284897	45488	118653	42618	460948	280790	18433	3838	12275	269
310	492817	285088	45688	119162	42879	461953	280977	18512	3842	12352	269
309	494024	285326	45839	119697	43162	462979	281211	18610	3846	12435	269
308	495214	285532	46035	120224	43423	464008	281414	18701	3849	12505	269
307	496446	285757	46201	120788	43700	465078	281631	18788	3856	12580	270
306	497702	286023	46359	121336	43984	466156	281893	18885	3860	12661	270
305	498941	286270	46560	121858	44253	467225	282136	18972	3864	12744	270
304	500130	286491	46751	122364	44524	468247	282353	19069	3868	12814	270
303	501336	286713	46923	122893	44807	469284	282570	19155	3873	12897	270
302	502568	286961	47103	123421	45083	470324	282812	19264	3878	12980	271
301	503817	287206	47285	123963	45363	471399	283050	19370	3885	13048	271
300	505088	287449	47470	124527	45642	472488	283289	19468	3889	13132	271
299	506358	287696	47624	125094	45944	473574	283530	19572	3895	13212	271
298	507690	287940	47822	125687	46241	474722	283768	19665	3900	13303	272
297	508969	288163	48025	126234	46547	475819	283982	19763	3907	13387	274
296	510262	288403	48220	126779	46860	476930	284219	19849	3910	13483	274
295	511602	288624	48403	127381	47194	478047	284432	19966	3918	13589	274
294	512922	288834	48595	127982	47511	479179	284637	20068	3923	13675	274
293	514232	289060	48785	128545	47842	480294	284855	20169	3931	13769	274
292	515522	289310	48965	129086	48161	481417	285099	20256	3936	13849	275
291	516811	289544	49168	129618	48481	482517	285328	20361	3940	13933	276
290	518150	289805	49352	130191	48802	483646	285578	20468	3951	14036	276
289	519586	290049	49551	130806	49180	484823	285811	20614	3961	14149	277
288	520940	290299	49748	131396	49497	485995	286056	20710	3966	14235	277
287	522364	290554	49956	132032	49822	487241	286304	20810	3973	14313	277
286	523785	290809	50172	132643	50161	488442	286554	20941	3978	14402	277
285	525129	291073	50347	133231	50478	489591	286811	21055	3985	14483	277
284	526512	291311	50521	133861	50819	490760	287044	21170	3990	14582	277
283	527924	291565	50741	134440	51178	491960	287294	21275	3994	14689	277
282	529334	291806	50936	135054	51538	493168	287526	21394	4003	14772	277
281	530719	292036	51151	135650	51882	494342	287749	21499	4010	14878	277
280	532092	292252	51357	136269	52214	495530	287958	21613	4017	14949	277
279	533533	292497	51547	136912	52577	496736	288197	21748	4023	15049	277
278	534916	292731	51742	137533	52910	497910	288426	21870	4028	15136	277
277	536360	292960	51939	138209	53252	499143	288649	21982	4034	15235	277
276	537805	293193	52141	138851	53620	500359	288877	22104	4038	15342	278
275	539253	293449	52335	139484	53985	501600	289129	22211	4042	15442	278
274	540727	293693	52523	140122	54389	502836	289370	22357	4045	15534	278
273	542196	293936	52744	140766	54750	504083	289608	22475	4050	15638	278
272	543669	294185	52968	141425	55091	505363	289852	22582	4055	15724	278
271	545161	294414	53182	142094	55471	506630	290075	22705	4061	15826	278
270	546680	294677	53409	142748	55846	507915	290331	22842	4068	15923	278
269	548192	294936	53615	143407	56234	509203	290582	22964	4076	16025	278
268	549702	295168	53816	144096	56622	510471	290805	23097	4085	16134	278
267	551256	295402	54051	144774	57029	511794	291037	23218	4087	16244	278
266	552879	295673	54303	145476	57427	513171	291304	23354	4090	16354	279
265	554442	295911	54493	146189	57849	514459	291538	23514	4094	16469	279
264	555932	296135	54687	146888	58222	515723	291757	23631	4099	16578	279
263	557489	296366	54919	147582	58622	517028	291984	23746	4103	16715	279
262	559063	296583	55160	148287	59033	518357	292194	23894	4110	16812	279
261	560677	296866	55373	148993	59445	519727	292467	24028	4120	16922	279
260	562315	297101	55605	149698	59911	521073	292695	24192	4127	17050	279
259	563959	297370	55830	150431	60328	522461	292957	24322	4134	17176	279
258	565494	297609	56048	151122	60715	523786	293193	24436	4137	17272	279
257	567054	297853	56270	151824	61107	525114	293431	24567	4143	17373	279
256	568753	298132	56544	152536	61541	526576	293703	24696	4149	17481	280
255	570352	298387	56780	153250	61935	527952	293953	24817	4154	17583	280
254	572020	298671	56998	153987	62364	529335	294228	24993	4162	17692	281
253	573708	298935	57245	154734	62794	530800	294488	25119	4165	17789	282
252	575398	299171	57468	155514	63245	532209	294720	25272	4169	17917	282
251	577051	299450	57719	156209	63673	533588	294997	25417	4171	18046	282
250	578726	299698	57953	156982	64093	535002	295234	25560	4182	18164	282
249	580465	299961	58197	157761	64546	536479	295490	25701	4189	18285	282
248	582259	300222	58475	158546	65016	537969	295746	25871	4192	18419	284
247	583951	300465	58696	159324	65466	539414	295985	26014	4195	18523	285
246	585698	300741	58924	160095	65938	540877	296256	26177	4200	18644	285
245	587460	300998	59191	160876	66395	542387	296504	26328	4208	18745	286
244	589201	301261	59436	161653	66851	543839	296757	26497	4218	18865	286
243	591005	301513	59691	162429	67372	545328	297003	26664	4224	19013	286
242	592817	301784	59948	163231	67854	546846	297266	26832	4232	19139	286
241	594588	302033	60195	164039	68321	548345	297514	26979	4233	19264	286
240	596423	302278	60451	164870	68824	549882	297753	27134	4239	19407	286
239	598244	302551	60707	165648	69338	551418	298020	27288	4244	19538	287
238	600006	302814	60961	166405	69826	552896	298281	27435	4246	19675	287
237	601824	303082	61205	167234	70303	554421	298543	27588	4251	19815	288
236	603712	303330	61459	168103	70820	556008	298785	27765	4257	19939	288
235	605529	303595	61728	168896	71310	557538	299043	27923	4264	20068	288
234	607346	303837	61969	169715	71825	559068	299281	28078	4266	20200	290
233	609303	304102	62225	170581	72395	560689	299541	28257	4271	20357	290
232	611187	304384	62481	171463	72859	562291	299815	28421	4279	20475	290
231	613209	304690	62758	172347	73414	563988	300115	28612	4285	20609	290
230	615112	304953	63016	173201	73942	565557	300371	28798	4292	20757	290
229	617070	305213	63287	174101	74469	567183	300624	28999	4298	20888	291
228	619013	305461	63558	175005	74989	568808	300867	29161	4302	21044	292
227	620931	305735	63820	175862	75514	570399	301133	29355	4309	21177	293
226	622930	306015	64095	176753	76067	572086	301406	29530	4315	21314	294
225	624899	306272	64358	177658	76611	573726	301653	29720	4325	21453	294
224	626879	306511	64596	178582	77190	575361	301882	29941	4335	21577	294
223	628916	306788	64854	179494	77780	577043	302150	30145	4344	21728	294
222	630960	307042	65145	180407	78366	578756	302399	30330	4349	21874	294
221	633057	307321	65445	181363	78928	580539	302670	30500	4357	22018	294
220	635160	307607	65728	182302	79523	582312	302952	30683	4361	22165	294
219	637377	307879	66062	183272	80164	584153	303214	30898	4371	22326	294
218	639496	308161	66355	184162	80818	585894	303485	31107	4382	22495	294
217	641746	308447	66641	185153	81505	587737	303765	31333	4388	22676	294
216	643901	308687	66932	186165	82117	589563	303999	31531	4393	22807	295
215	646069	308951	67223	187158	82737	591365	304258	31731	4398	22973	295
214	648196	309233	67504	188071	83388	593118	304532	31928	4406	23150	295
213	650429	309500	67801	189105	84023	594966	304794	32130	4411	23333	295
212	652658	309751	68136	190119	84652	596838	305038	32311	4418	23509	295
211	654960	310025	68451	191140	85344	598751	305307	32532	4423	23677	295
210	657252	310286	68765	192169	86032	600649	305557	32747	4434	23856	295
209	659583	310565	69105	193193	86720	602593	305830	32956	4439	24034	296
208	661831	310836	69394	194204	87397	604454	306096	33174	4444	24203	296
207	664123	311077	69735	195233	88078	606345	306331	33399	4449	24379	297
206	666453	311373	70024	196245	88811	608235	306619	33625	4457	24593	297
205	668851	311653	70346	197301	89551	610212	306893	33841	4462	24798	298
204	671352	311962	70682	198420	90288	612271	307195	34083	4469	24998	298
203	673756	312237	70994	199484	91041	614243	307466	34316	4473	25197	298
202	676132	312499	71333	200556	91744	616193	307723	34573	4478	25366	298
201	678487	312794	71674	201572	92447	618126	308013	34804	4483	25557	298
200	680919	313103	71985	202650	93181	620134	308316	35041	4489	25744	298
199	683467	313372	72306	203808	93981	622212	308576	35279	4498	25976	298
198	686012	313663	72644	204980	94725	624308	308862	35520	4502	26184	299
197	688473	313953	72981	206092	95447	626343	309140	35754	4514	26376	299
196	690974	314231	73314	207210	96219	628407	309409	36017	4523	26550	299
195	693561	314528	73665	208328	97040	630505	309703	36268	4526	26788	299
194	696105	314794	74038	209469	97804	632587	309961	36532	4534	26986	299
193	698720	315065	74411	210644	98600	634735	310223	36785	4543	27200	299
192	701415	315370	74751	211867	99427	636951	310520	37076	4551	27388	299
191	704093	315680	75111	213016	100286	639154	310821	37336	4560	27603	299
190	706795	315957	75454	214265	101119	641383	311084	37608	4574	27804	299
189	709486	316250	75806	215453	101977	643617	311372	37847	4579	28022	299
188	712322	316550	76203	216688	102881	645930	311660	38122	4591	28270	299
187	715008	316821	76573	217851	103763	648115	311924	38398	4598	28495	299
186	717871	317141	76932	219096	104702	650411	312238	38727	4604	28733	299
185	720698	317438	77312	220346	105602	652696	312530	39035	4609	28967	299
184	723493	317730	77686	221568	106509	654984	312813	39318	4617	29191	300
183	726386	318017	78075	222855	107439	657352	313092	39607	4624	29427	301
182	729208	318316	78429	224110	108353	659650	313381	39895	4634	29663	301
181	732232	318616	78813	225449	109354	662121	313677	40217	4638	29894	301
180	735174	318949	79216	226739	110270	664545	314005	40511	4643	30118	301
179	738179	319216	79610	228085	111268	666978	314262	40844	4652	30357	302
178	741121	319505	79989	229389	112238	669379	314542	41154	4660	30588	303
177	744090	319804	80388	230703	113195	671841	314837	41423	4664	30826	303
176	747134	320099	80776	232013	114246	674315	315126	41728	4669	31091	304
175	750256	320392	81192	233382	115290	676819	315413	42097	4675	31340	304
174	753266	320696	81578	234701	116291	679262	315711	42410	4680	31594	305
173	756315	320982	81969	236121	117243	681762	315989	42719	4687	31834	306
172	759437	321266	82371	237566	118234	684312	316259	43035	4701	32090	306
171	762650	321580	82851	238941	119278	686918	316564	43385	4708	32347	308
170	765877	321880	83267	240399	120331	689525	316857	43723	4715	32629	308
169	769045	322189	83701	241738	121417	692094	317163	44044	4718	32907	308
168	772399	322482	84168	243257	122492	694804	317445	44409	4729	33186	308
167	775664	322792	84600	244694	123578	697444	317750	44746	4733	33474	309
166	778975	323112	84996	246179	124688	700112	318059	45096	4744	33767	309
165	782456	323408	85449	247722	125877	702925	318347	45482	4751	34049	310
164	786054	323708	85895	249317	127134	705830	318642	45864	4755	34360	311
163	789498	324016	86330	250858	128294	708626	318945	46215	4760	34657	311
162	793031	324335	86797	252376	129523	711447	319254	46615	4769	34969	312
161	796502	324660	87235	253923	130684	714269	319573	47013	4775	35220	312
160	799993	324965	87681	255447	131900	717065	319873	47396	4779	35532	313
159	803568	325284	88151	256965	133168	719943	320181	47782	4790	35843	313
158	807204	325597	88602	258579	134426	722834	320481	48196	4803	36174	313
157	810822	325944	89026	260193	135659	725776	320815	48583	4815	36463	314
156	814492	326272	89511	261815	136894	728738	321135	48980	4823	36774	314
155	818205	326561	89942	263421	138281	731648	321416	49425	4830	37132	315
154	821948	326853	90423	265091	139581	734610	321695	49870	4842	37468	316
153	825851	327174	90898	266815	140964	737715	322008	50345	4850	37791	316
152	829683	327517	91356	268530	142280	740789	322337	50754	4863	38140	317
151	833589	327853	91859	270213	143664	743906	322664	51198	4871	38485	318
150	837564	328199	92373	271875	145117	747066	323006	51650	4875	38848	318
149	841523	328512	92847	273662	146502	750218	323310	52114	4884	39191	318
148	845535	328828	93346	275389	147972	753397	323618	52582	4892	39556	318
147	849684	329163	93865	277222	149434	756687	323946	53066	4899	39931	318
146	853780	329480	94352	279049	150899	759958	324256	53545	4906	40277	318
145	857970	329805	94850	280904	152411	763268	324574	54058	4913	40644	318
144	862233	330106	95375	282772	153980	766628	324867	54566	4921	41039	318
143	866636	330460	95911	284667	155598	770104	325212	55083	4929	41449	319
142	870968	330804	96390	286543	157231	773488	325547	55613	4938	41867	319
141	875394	331141	96950	288413	158890	776969	325868	56139	4954	42286	319
140	879745	331488	97486	290291	160480	780408	326205	56648	4963	42689	320
139	884259	331797	98002	292297	162163	783948	326505	57216	4971	43095	321
138	888686	332121	98549	294175	163841	787424	326820	57769	4978	43493	323
137	893337	332487	99114	296174	165562	791133	327172	58283	4990	43921	325
136	898120	332840	99684	298221	167375	794896	327514	58855	5001	44369	325
135	902807	333178	100252	300285	169092	798597	327839	59419	5014	44791	325
134	907705	333543	100888	302354	170920	802468	328192	60005	5026	45232	325
133	912491	333893	101457	304454	172687	806263	328527	60544	5041	45684	325
132	917479	334252	102023	306612	174592	810159	328874	61155	5051	46165	327
131	922410	334569	102666	308737	176438	814023	329187	61747	5055	46640	327
130	927458	334925	103254	310922	178357	817962	329533	62407	5064	47089	328
129	932620	335267	103851	313158	180344	821982	329867	63065	5072	47573	328
128	937849	335614	104460	315414	182361	826100	330202	63716	5084	48033	328
127	943137	335976	105084	317686	184391	830213	330555	64355	5092	48569	329
126	948413	336324	105671	319968	186450	834312	330896	65013	5099	49088	329
125	953655	336661	106304	322191	188499	838417	331223	65663	5107	49575	331
124	959177	337016	106941	324613	190607	842762	331568	66323	5117	50092	331
123	964793	337370	107592	327023	192808	847158	331912	67034	5127	50601	331
122	970349	337722	108193	329396	195038	851456	332254	67732	5136	51161	332
121	975987	338097	108822	331867	197201	855881	332617	68458	5147	51648	333
120	981806	338462	109468	334433	199443	860396	332974	69221	5154	52189	334
119	987711	338857	110138	336980	201736	865029	333357	69946	5166	52736	334
118	993534	339232	110819	339411	204072	869492	333720	70709	5176	53333	336
117	999677	339589	111538	342018	206532	874237	334070	71499	5181	53941	338
116	1005879	339951	112268	344598	209062	878972	334419	72346	5192	54561	340
115	1012142	340325	112952	347283	211582	883858	334776	73174	5207	55110	342
114	1018359	340706	113630	349892	214131	888632	335146	74035	5218	55692	342
